trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
552,False,"{'a': 0.4097289313553568, 'e': 0.3311759498775874}",25,0,15.923549361925872,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
553,False,"{'a': 0.48103936719107565, 'e': 0.33051359797783225}",20,0,-16.746037991495545,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
554,False,"{'a': 0.348364808703423, 'e': 0.3298525707818766}",20,6,26.720229790149464,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.548383432962826, 'e': 0.3291928656403128}",25,0,-9.190895274042573,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
556,False,"{'a': 0.5374295352099308, 'e': 0.3285344799090322}",25,0,24.55486568580113,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
557,False,"{'a': 0.5367438304520437, 'e': 0.32787741094921413}",25,8,13.769966796546242,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
558,False,"{'a': 0.4129652555312848, 'e': 0.3272216561273157}",20,10,3.307191749330967,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
559,False,"{'a': 0.5449652566718197, 'e': 0.32656721281506107}",25,8,14.371408827473807,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.5351019681294203, 'e': 0.32591407838943093}",20,0,-35.714019254843876,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
561,False,"{'a': 0.4591908361750231, 'e': 0.32526225023265204}",30,0,-26.617653341092495,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
562,False,"{'a': 0.451520151694877, 'e': 0.3246117257321867}",25,15,3.3864488968886923,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
563,False,"{'a': 0.37044012919732416, 'e': 0.3239625022807223}",20,0,-16.969163244071574,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
564,False,"{'a': 0.4174942419731171, 'e': 0.32331457727616086}",25,0,14.65790849808786,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
565,False,"{'a': 0.39561892255877096, 'e': 0.32266794812160854}",25,6,-62.04738529488915,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 1}",1
566,False,"{'a': 0.4060207781857118, 'e': 0.3220226122253653}",35,0,-47.045899977954285,"{0: 26, 1: 5, 2: 2, 3: 2, 4: 0}",0
567,False,"{'a': 0.5082171647861009, 'e': 0.3213785670009146}",25,13,12.829442577196945,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
568,False,"{'a': 0.4764308581954674, 'e': 0.3207358098669128}",30,9,-31.741147105252782,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 1}",1
569,False,"{'a': 0.36251915076168667, 'e': 0.320094338247179}",30,17,-0.2115650915098537,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
570,False,"{'a': 0.38091809902289475, 'e': 0.31945414957068463}",30,12,-40.958531372413205,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
571,False,"{'a': 0.5073629372687838, 'e': 0.31881524127154326}",20,0,-26.35274096319505,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
572,False,"{'a': 0.3316298135902983, 'e': 0.3181776107890002}",20,11,-15.702655036128409,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
573,False,"{'a': 0.5156097682758328, 'e': 0.3175412555674222}",30,5,-35.958586784274594,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",1
574,False,"{'a': 0.4608154883021663, 'e': 0.3169061730562873}",20,0,-22.291816350545794,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
575,False,"{'a': 0.4753496028371244, 'e': 0.3162723607101747}",20,11,5.6555046705954055,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
576,False,"{'a': 0.34553543199136505, 'e': 0.3156398159887544}",25,18,3.4106329207436454,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
577,False,"{'a': 0.31526282838342, 'e': 0.3150085363567769}",30,10,16.851054492431953,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
578,False,"{'a': 0.3596919689512184, 'e': 0.31437851928406335}",30,0,3.205894059153115,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
579,False,"{'a': 0.4015931964576375, 'e': 0.3137497622454952}",20,10,4.73160680705222,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
580,False,"{'a': 0.45582981969419617, 'e': 0.31312226272100424}",20,4,-13.030260833328771,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
581,False,"{'a': 0.3958370686386894, 'e': 0.3124960181955622}",20,11,-7.592861199558321,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
582,False,"{'a': 0.3863726733136547, 'e': 0.3118710261591711}",30,20,5.943779475876113,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
583,False,"{'a': 0.3497475158988981, 'e': 0.31124728410685276}",20,0,2.829123145642708,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
584,False,"{'a': 0.4369556340166385, 'e': 0.31062478953863903}",20,0,-19.73109753382912,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
585,False,"{'a': 0.3698619374091235, 'e': 0.31000353995956176}",20,0,-63.31954718832068,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
586,False,"{'a': 0.4336967285411456, 'e': 0.30938353287964265}",20,3,-59.907936120167975,"{0: 12, 1: 3, 2: 0, 3: 1, 4: 1}",1
587,False,"{'a': 0.44789839518767505, 'e': 0.30876476581388335}",20,0,-6.430128913662088,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
588,False,"{'a': 0.32727387940749836, 'e': 0.3081472362822556}",30,6,-13.986437891932642,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
589,False,"{'a': 0.4873524226258331, 'e': 0.3075309418096911}",20,14,13.074505855735202,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.4897273965151405, 'e': 0.3069158799260717}",30,0,-17.431241844693506,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
591,False,"{'a': 0.48290974567460354, 'e': 0.3063020481662196}",20,2,10.146356231971133,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
592,False,"{'a': 0.48235773441155083, 'e': 0.30568944406988713}",25,0,-39.650361337201936,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
593,False,"{'a': 0.49637203124020995, 'e': 0.30507806518174735}",20,5,8.802110946974647,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
594,False,"{'a': 0.388019905404556, 'e': 0.3044679090513839}",20,5,0.7482632082089975,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
595,False,"{'a': 0.3454957525736171, 'e': 0.3038589732332811}",20,0,-2.9157037807079487,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
596,False,"{'a': 0.39779561455447315, 'e': 0.3032512552868145}",20,16,8.639530675751708,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.3711396123861387, 'e': 0.30264475277624087}",20,2,25.86516883842355,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.5097542033787291, 'e': 0.30203946327068837}",20,14,-11.634849800518774,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
599,False,"{'a': 0.414938211008992, 'e': 0.301435384344147}",25,11,-91.47664279925755,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 2}",1
600,False,"{'a': 0.3513842337610734, 'e': 0.3008325135754587}",20,13,-20.873095989525083,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
601,False,"{'a': 0.4130812730698523, 'e': 0.3002308485483078}",30,21,15.966481387968093,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.4325675678461902, 'e': 0.2996303868512112}",20,8,10.076920277985238,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
603,False,"{'a': 0.42484056273059406, 'e': 0.29903112607750876}",20,14,-3.355679670861109,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
604,False,"{'a': 0.4205710455224678, 'e': 0.29843306382535373}",20,13,13.726555883354713,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.44895423798273004, 'e': 0.29783619769770303}",25,3,-5.725930276448853,"{0: 16, 1: 5, 2: 1, 3: 0, 4: 0}",1
606,False,"{'a': 0.4018606072187062, 'e': 0.2972405253023076}",25,5,-14.476869698703553,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
607,False,"{'a': 0.3732493449892808, 'e': 0.296646044251703}",25,15,5.585431044298648,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
608,False,"{'a': 0.3882818175134671, 'e': 0.2960527521631996}",20,11,5.801773299613808,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
609,False,"{'a': 0.4035841988457663, 'e': 0.29546064665887317}",20,6,18.855045102537368,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.4770241567200931, 'e': 0.29486972536555545}",20,0,-78.8275087072287,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
611,False,"{'a': 0.4024291696247968, 'e': 0.29427998591482435}",30,18,2.771688878498071,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
612,False,"{'a': 0.4188502184064723, 'e': 0.2936914259429947}",30,0,-31.483641522841037,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
613,False,"{'a': 0.43858450420180534, 'e': 0.2931040430911087}",30,9,-56.11105037801077,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 1}",1
614,False,"{'a': 0.4048717286446642, 'e': 0.2925178350049265}",25,2,-8.426127057071618,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 1}",1
615,False,"{'a': 0.4262516965536107, 'e': 0.29193279933491667}",25,7,16.080023369998703,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
616,False,"{'a': 0.2993895560914209, 'e': 0.2913489337362468}",20,2,-33.01986365406928,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
617,False,"{'a': 0.4031176131083059, 'e': 0.2907662358687743}",20,11,16.69153735734361,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.4349206990132024, 'e': 0.2901847033970368}",30,17,-25.068090187519836,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
619,False,"{'a': 0.29746094888671015, 'e': 0.2896043339902427}",20,2,-1.5136135689166075,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
620,False,"{'a': 0.2968205253880821, 'e': 0.2890251253222622}",25,0,5.032787691834928,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
621,False,"{'a': 0.4919029743490507, 'e': 0.2884470750716177}",20,0,-16.17468396705317,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
622,False,"{'a': 0.46222169485181036, 'e': 0.2878701809214745}",20,0,4.096423275148716,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
623,False,"{'a': 0.2986615703246261, 'e': 0.28729444055963155}",25,11,-10.774760524194082,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
624,False,"{'a': 0.44044898852902703, 'e': 0.28671985167851227}",25,15,-43.450363969050784,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
625,False,"{'a': 0.4587153000532351, 'e': 0.2861464119751552}",20,3,-14.843350881746268,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
626,False,"{'a': 0.42485306473386963, 'e': 0.2855741191512049}",30,22,15.777510846522281,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.2870960490289908, 'e': 0.2850029709129025}",20,0,12.331356156595412,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
628,False,"{'a': 0.30785489989587866, 'e': 0.2844329649710767}",20,6,-26.37924397941308,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
629,False,"{'a': 0.34263619305237997, 'e': 0.2838640990411345}",25,0,20.74343009593291,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
630,False,"{'a': 0.39513845402890274, 'e': 0.28329637084305226}",30,0,46.24087240494268,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
631,False,"{'a': 0.415615928362728, 'e': 0.2827297781013662}",20,0,-63.620556451189884,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
632,False,"{'a': 0.4109075456950796, 'e': 0.28216431854516344}",30,2,40.176013967399896,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.28497986351809573, 'e': 0.2815999899080731}",20,0,-44.801619162825034,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
634,False,"{'a': 0.38859997792360823, 'e': 0.281036789928257}",20,2,-44.85097013862865,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
635,False,"{'a': 0.37914730685528925, 'e': 0.2804747163484005}",25,0,8.281591002498553,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
636,False,"{'a': 0.3472340728939869, 'e': 0.2799137669157037}",30,13,19.289505009140544,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
637,False,"{'a': 0.3784398616455573, 'e': 0.2793539393818723}",25,15,14.872640432877223,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.4522686943650902, 'e': 0.2787952315031086}",25,10,17.018325753488206,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
639,False,"{'a': 0.2869459446791197, 'e': 0.27823764104010235}",35,1,4.203726872817734,"{0: 30, 1: 2, 2: 1, 3: 1, 4: 0}",1
640,False,"{'a': 0.3432987406348175, 'e': 0.27768116575802215}",30,0,25.457614592349827,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
641,False,"{'a': 0.39102035370617305, 'e': 0.2771258034265061}",20,11,-10.76221067041884,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
642,False,"{'a': 0.4618765862134835, 'e': 0.2765715518196531}",30,0,9.489162741655147,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
643,False,"{'a': 0.43397287968672327, 'e': 0.2760184087160138}",20,11,17.926889324043056,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.28639013799192536, 'e': 0.27546637189858175}",25,14,-32.276087444841295,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
645,False,"{'a': 0.46165907532390626, 'e': 0.2749154391547846}",25,0,18.863136524757277,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
646,False,"{'a': 0.3932336466899346, 'e': 0.27436560827647505}",30,23,14.385070196175885,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.3641695338206704, 'e': 0.2738168770599221}",20,14,-32.257466249889156,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
648,False,"{'a': 0.3565037332972457, 'e': 0.2732692433058022}",20,12,5.467249819871796,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
649,False,"{'a': 0.37661146880128854, 'e': 0.2727227048191906}",25,0,17.641539473064277,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
650,False,"{'a': 0.3712457887057205, 'e': 0.27217725940955223}",20,10,-45.04219346324592,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
651,False,"{'a': 0.42835155690821114, 'e': 0.2716329048907331}",30,19,10.193263228728782,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
652,False,"{'a': 0.30655349614745653, 'e': 0.2710896390809516}",20,0,-16.133373940073184,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
653,False,"{'a': 0.31089050918880506, 'e': 0.2705474598027897}",25,0,-4.098183429601582,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
654,False,"{'a': 0.2729524238159257, 'e': 0.27000636488318414}",25,17,6.949943917964001,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.31584053182196437, 'e': 0.26946635215341774}",25,18,9.446077156617063,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.3234984678946169, 'e': 0.2689274194491109}",25,8,30.428469757425738,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.3710429406144087, 'e': 0.2683895646102127}",20,0,-21.08871914978303,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
658,False,"{'a': 0.3602367679105931, 'e': 0.2678527854809923}",20,5,-9.743587708833797,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
659,False,"{'a': 0.3221375549047707, 'e': 0.2673170799100303}",25,17,13.38428519255536,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.4369522186646659, 'e': 0.2667824457502102}",30,11,31.725753928993342,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.2674394248262178, 'e': 0.2662488808587098}",30,12,-15.761493888252607,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
662,False,"{'a': 0.31458789598437664, 'e': 0.26571638309699236}",20,7,-9.19769916704033,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
663,False,"{'a': 0.2858539436889688, 'e': 0.26518495033079836}",20,11,4.427674839179577,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
664,False,"{'a': 0.3275066826984046, 'e': 0.2646545804301368}",25,18,13.387491319158276,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.3515768914495311, 'e': 0.26412527126927654}",30,0,-156.944025966101,"{0: 22, 1: 2, 2: 2, 3: 0, 4: 4}",0
666,False,"{'a': 0.3338076565329593, 'e': 0.26359702072673796}",25,17,1.5574761891666915,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
667,False,"{'a': 0.3584975510173237, 'e': 0.2630698266852845}",20,10,6.418349763148973,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
668,False,"{'a': 0.44777149146221207, 'e': 0.26254368703191394}",20,11,10.893471489217152,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.2712195232970591, 'e': 0.2620185996578501}",20,5,-29.548634766910553,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
670,False,"{'a': 0.3377628265865486, 'e': 0.2614945624585344}",20,8,-6.996314839873251,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
671,False,"{'a': 0.3756283362920526, 'e': 0.26097157333361737}",25,5,26.36688448578494,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.2730290977366789, 'e': 0.2604496301869501}",35,18,3.1045586990037757,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
673,False,"{'a': 0.38386283374326835, 'e': 0.2599287309265762}",20,0,-90.93557287023779,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",1
674,False,"{'a': 0.4282601670441744, 'e': 0.259408873464723}",30,19,20.0274709434625,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.28539326838093615, 'e': 0.25889005571779355}",25,10,-25.414390569627994,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
676,False,"{'a': 0.39987111295543526, 'e': 0.25837227560635795}",35,13,26.047263189906968,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.31214290589255245, 'e': 0.25785553105514525}",25,11,17.030188608082597,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.37401464243649213, 'e': 0.25733981999303496}",20,10,-0.7331631156532561,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
679,False,"{'a': 0.270040475018392, 'e': 0.2568251403530489}",30,0,20.112172311086546,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
680,False,"{'a': 0.28944341251780037, 'e': 0.2563114900723428}",30,3,-41.9908267392404,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 2}",1
681,False,"{'a': 0.32316556099047383, 'e': 0.25579886709219807}",20,9,18.084321304940577,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.2599523690665523, 'e': 0.25528726935801366}",20,14,10.374946685321783,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.30418552923841624, 'e': 0.25477669481929766}",25,0,-30.292453747547384,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
684,False,"{'a': 0.2802293767363209, 'e': 0.25426714142965906}",30,18,0.24320524640873376,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
685,False,"{'a': 0.41579132630850446, 'e': 0.25375860714679976}",20,10,1.8478317279132155,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.39240384210029544, 'e': 0.25325108993250617}",30,21,-4.637834559385281,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
687,False,"{'a': 0.43600049914472927, 'e': 0.25274458775264114}",20,11,9.061972291402789,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.31344665284555895, 'e': 0.25223909857713583}",20,0,-43.07717424869492,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
689,False,"{'a': 0.4293906685202007, 'e': 0.25173462037998157}",25,0,-24.99463258415387,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
690,False,"{'a': 0.30027246789657513, 'e': 0.2512311511392216}",30,11,4.994524446817018,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
691,False,"{'a': 0.29040992392115217, 'e': 0.25072868883694316}",30,21,16.110231892455676,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.3873311637071558, 'e': 0.2502272314592693}",20,16,8.893220325812859,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.4323427109583253, 'e': 0.24972677699635074}",20,7,10.125164245901253,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
694,False,"{'a': 0.25952918361255717, 'e': 0.24922732344235804}",25,0,7.85539380298064,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
695,False,"{'a': 0.396764342938392, 'e': 0.24872886879547332}",25,10,-8.873116172247848,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
696,False,"{'a': 0.37541131871738453, 'e': 0.24823141105788238}",35,21,22.90749341624958,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.3376283132262162, 'e': 0.2477349482357666}",20,15,10.176160597576875,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.25354252715234826, 'e': 0.24723947833929508}",35,21,-25.6671216112427,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
699,False,"{'a': 0.27889840405071137, 'e': 0.2467449993826165}",25,0,17.520894992274265,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
700,False,"{'a': 0.3613621627612088, 'e': 0.24625150938385126}",35,16,25.427790853101897,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.36201260223736154, 'e': 0.24575900636508355}",30,7,-48.46852966546447,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 2}",1
702,False,"{'a': 0.36429136174494015, 'e': 0.24526748835235337}",35,7,-2.136112244751982,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 0}",1
703,False,"{'a': 0.4088234621439666, 'e': 0.24477695337564867}",30,17,-18.529002923571873,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
704,False,"{'a': 0.25712866412375995, 'e': 0.24428739946889738}",25,17,13.536671165450272,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.3866371284383108, 'e': 0.24379882466995959}",20,10,-46.71910076958912,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
706,False,"{'a': 0.2489831087308574, 'e': 0.24331122702061966}",35,13,23.19243471425896,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
707,False,"{'a': 0.42582480168242176, 'e': 0.24282460456657842}",25,6,12.031153650571767,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
708,False,"{'a': 0.26611284491874887, 'e': 0.24233895535744526}",20,1,-179.11940575310027,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 4}",1
709,False,"{'a': 0.24299801172616284, 'e': 0.24185427744673038}",25,0,-56.56827839930083,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
710,False,"{'a': 0.4234194906655436, 'e': 0.24137056889183692}",20,12,4.869441384596193,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
711,False,"{'a': 0.31356802597564587, 'e': 0.24088782775405324}",20,8,10.018479164584672,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
712,False,"{'a': 0.30114474885170106, 'e': 0.24040605209854513}",20,15,-1.4869331431532624,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
713,False,"{'a': 0.34280650584019434, 'e': 0.23992523999434803}",25,14,12.892931721702903,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.32656300322834186, 'e': 0.23944538951435934}",35,22,-39.33929135190713,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
715,False,"{'a': 0.4073157696361258, 'e': 0.23896649873533063}",25,0,-40.15850132708383,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
716,False,"{'a': 0.32136121876511065, 'e': 0.23848856573785998}",20,9,-3.0960635120327398,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
717,False,"{'a': 0.24372874056784855, 'e': 0.23801158860638427}",30,21,2.4185241708421805,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
718,False,"{'a': 0.362377927064789, 'e': 0.2375355654291715}",20,11,4.181805539954489,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.37214647667579936, 'e': 0.23706049429831316}",30,11,-32.469486071019894,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
720,False,"{'a': 0.2877313255857689, 'e': 0.23658637330971655}",20,14,10.190288598552632,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.2687708169738301, 'e': 0.23611320056309712}",25,13,-9.642870201921586,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
722,False,"{'a': 0.29191220458962613, 'e': 0.2356409741619709}",20,8,10.43776819475231,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
723,False,"{'a': 0.40785862460167166, 'e': 0.23516969221364697}",20,11,-3.5129488928032027,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
724,False,"{'a': 0.40957482207436713, 'e': 0.2346993528292197}",25,16,17.94028949175471,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
